198,cd1_02,Length,Instrument,Micrometer / Micrometer Head,instrument,,,Linear scale including vernier scale,up to 25 mm
199,cd1_02,Length,Instrument,Hardness tester Scale,depth measuring system,,,Nonmagnetic method,When the requisite fixtures and accessories are facilitated by customer
200,cd1_02,Angle,Instrument,Theodelite calibration station,universal station/ 3D simulator,,,Three pitch angle and a rotary axis  with reference to ground level,"When the requisite fixtures and accessories are facilitated by
customer"
201,cd1_02,Angle,Instrument,Theodelite calibration station,universal station/ 3D simulator,,,Three pitch angle and a rotary axis  with reference to ground level,When the requisite fixtures and accessories are facilitated by customer
202,cd1_02,Length,artifact,Test rail,Defects in test rail,,,up to 20 Notches or holes,Notch size (length:5mm to 10 mm)X (width: 0.4mm to 5 mm)X(depth: up to 2 mm)
203,cd1_02,Length,artifact,Ball bar,Center to center sphere spacing/distance,,,"Rs 28000 for center distance of sphere only, If diameter required then Rs 14000 for each sphere",upto 1000 mm
204,cd1_02,Length,artifact,Airline/ Waveguide/Snap gauge/wedge/Misc. items,Diameter/length / thikness/width,,,"length, diameter, width etc.",upto 1000 mm
205,cd1_08b,Gas Flow,Gas Meter,"Mass Flow Controller
 (MFC), Mass Flow
 Meter (MFM), digital
 flowmeter, digital air
 flow calibrator (sensor
 type), volume sampler
 (digital type) etc.","Digtial
 Flowmeter",,"Gas: Air,
 Nitrogen",4,
206,cd1_08b,Gas Flow,Gas Meter,"Rotameter, dry gas
 meter, volume sampler
 (analog type), roots
 meter, totalizer type
 meter, manometer
 (differential pressure)
 typeflowmeter, Gas
 Flow Resistor","Analog
 Flowmeter",,"Gas: Air,
 Nitrogen",4,
207,cd1_08b,Gas Flow,Gas Meter,"Laminar flow meter,
 sonic flow meter, air
 flow calibrator (piston
 prover type), orifice
 flowmeter, comapct
 prover or other high
 precision flowmeter","High
 Precision
 Digital
 Flowmeter",,"Gas: Air,
 Nitrogen",5,
208,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Coriolis Mass Flow
 Meter (size: 2-25
 mm diameter)",,,"total mass/ total volume/
 mass flow rate/volume
 flow rate",4,
209,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Coriolis Mass Flow
 Meter (size: above
 25 & upto 50 mm
 diameter)",,,"total mass/ total volume/
 mass flow rate/volume
 flow rate",4,
210,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Coriolis Mass Flow
 Meter (size: above
 50 & upto 100 mm
 diameter)",,,"total mass/ total volume/
 mass flow rate/volume
 flow rate",4,
211,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Coriolis Mass Flow
 Meter (size: above
 100 & upto 150 mm
 diameter)",,,"total mass/ total volume/
 mass flow rate/volume
 flow rate",4,
212,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Coriolis Mass Flow
 Meter (size: above
 150 & upto 200 mm
 diameter)",,,"total mass/ total volume/
 mass flow rate/volume
 flow rate",4,
213,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Coriolis Mass Flow
 Meter (size: above
 200 & upto 300 mm
 diameter)",,,"total mass/ total volume/
 mass flow rate/volume
 flow rate",4,
214,cd1_08c,Water Flow,"Water Flow
 Meter/ Water
 Meter","Magnetic, orifice,
 ultrasonic, turbine,
 vortex, water meter,
 infusion pump,
 infusion pump
 analyzer, mass flow
 controller etc. (size:
 upto 25 mm
 diameter)",,,"total volume/volume
 flow rate",4,
215,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, orifice, ultrasonic, turbine, vortex, water meter, etc. (size: above 25 & upto 50 mm diameter)",,,total volume/volume flow rate,4,
216,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, orifice, ultrasonic, turbine, vortex, water meter, etc. (size: above 50 & upto 100 mm diameter)",,,total volume/volume flow rate,4,
217,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, ultrasonic, orifice, turbine, vortex, water meter, etc. (size: above 100 & upto 150 mm diameter)",,,total volume/volume flow rate,4,
218,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, ultrasonic, orifice, turbine, vortex, water meter, etc. (size: above 150 & upto 200 mm diameter)",,,total volume/volume flow rate,4,
219,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, ultrasonic, turbine, vortex, water meter, etc. (size: above 200 & upto 300 mm diameter)",,,total volume/volume flow rate,4,
220,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, vortex, ultrasonic, turbine, water meter, etc. (size: above 300 & upto 400 mm diameter)",,,total volume/volume flow rate,4,
221,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,"Magnetic, vortex, ultrasonic, turbine, water meter, etc. (size: above 400 & upto 500 mm diameter)",,,total volume/volume flow rate,4,
222,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,Clamp-on type ultrasonic flow meter (flow range: upto 60 m3/h and for each sensor),,,total volume/volume flow rate,4,
223,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,Clamp-on type ultrasonic flow meter (flow range: upto 210 m3/h and for each sensor),,,total volume/volume flow rate,4,
224,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,Clamp-on type ultrasonic flow meter (flow range: upto 400 m3/h and for each sensor),,,total volume/volume flow rate,4,
225,cd1_08c,Water Flow,Water Flow Meter/ Water Meter,Clamp-on type ultrasonic flow meter (flow range: upto 650 m3/h and for each sensor),,,total volume/volume flow rate,4,
226,cd2_01a,DC Voltage,DC voltage source,Nanoscan DC Voltage Standard,Zener Refrence Standard,"1, 1.018 & 10V",,1 to 2 points,
227,cd2_01a,DC Current,DC current source,Transconductance Amplifier (up t0 20A),,1 microA to 20 A ,,3 points (one range) ,
228,cd2_01a,DC Current,DC current source,Transconductance Amplifier,,1 microA to100 A ,,3 points (one range),
229,cd2_01a,DC Resistance,DC standard Resistor/ DC Resistance source,Fixed Value Resistor and high Current Shunt,,0.1 μΩ to 1 TΩ ,,"one point (for each volt/ current) Current range up to 2000A,Voltage range up to 1000V & Resistance upto 1 G Ω ",
230,cd2_01a,DC Resistance,High resistance meter,,High resistance meter,10 μΩ to 1TΩ ,,3 points (one range) ,
231,cd2_01a,"DC Voltage, Current & Resistance","DC Voltage, Current & Resistance source",DC Calibrator 7½ digit & above,Calibrator,"10 μV to 1 kV, 1 μA to 20A, 1 Ω to 10 GΩ ",,3 points (one range) ,
232,cd2_01a,"DC Voltage, Current & Resistance","DC Voltage, Current & Resistance meter",Digital Multimeter 7½ digit & above,DMM,"10 μV to 1 kV, 1 μA to
20A, 1 Ω to 10 GΩ ",,3 points (one range) ,
233,cd2_01a,DC current,DC Current source /meter,current source/pico ammeter/ electrometer,,1pA to 10 mA ,,"3 points per range 
",
234,cd2_01a,DC Charge,Charge amplifier,Electrometer/ charge amplifier,,100 pC to 2 µC ,,3 points per range ,
235,cd2_01a,DC Charge,Charge amplifier,coloumb meter,,2 µC to 1 nC ,,,
236,cd2_01a,"DC Voltage, Current & Resistance",DC Voltmeter,Nano voltmeter,,100 nV to 100V ,,3 points per range ,
237,cd2_01a,DC current,DC Current source,current coil,,0 to 20A ,,,
238,cd2_01a,DC voltage & current,DC voltage & current source,DC power supply,, up to 1000V & 20A,,,
239,cd2_01a,"DC & AC Voltage , current & resistance","DC & AC Voltage , current & Resistance Meter",Digital multimeter 6 & 1/2 digit,DMM,".0 m V - 1 kV, 1 A - 20
A, 1 Ω to -100 M Ω
AC parameters:
1 mV – 1000 V(10 Hz – 1
MHz),1 mA – 20 A(40
Hz – 10 kHz)",,"In DC : 3 points (in each range)
In AC :3 frequency points and at
each frequency - 3 Voltage and
3 Current levels covering the
entire range of DUC
",
240,cd2_01a,"AC/DC Voltage AC/DC Current, Frequency, DC Resistance, Capacitance, RTD, Thermocouple","DC Voltage, Current & Resistance source",Multiproduct/mult ifunction Calibrator 6½ digit,Calibrator,"10 μV to 1 kV ,1 μA to
20A , 1 Ω to 10 GΩ",,"..In DC : 3 points for voltage and
current (one range) DC
resistance in decade values
In AC : Seven levels @3
frequencies Seven points in
frequency
",
241,cd2_01a,"DC Voltage, Current, Resistance, RTD, Thermocouple","DC Voltage, Current & Resistance source & measure",Hand Held Calibrator 5& 1/2 digit and 4& 1/2,Hand Held Multi function calibrator,"10 μV to 1 kV ,1 μA to
20A , 1 Ω to 10 GΩ ",,At discrete points ,
242,cd2_01a,Thermocouple,"DC voltage simulation method, source and measure",Hand held thermometers and thermal indicators,,10 μV to 10V ,,At discrete points ,
243,cd2_01c,DC High Voltage,DC High Voltage Source,HV Supply,HV Power Supply,Up to 50 kV,,5,
244,cd2_01c,DC High Voltage,DC High Voltage Source,HV Supply,HV Power Supply,Up to 100 kV,,5,
245,cd2_01c,DC High Voltage,DC High Voltage Meter,Kilo-Volt Meter (without Divider),Electrostatic Voltmeter,Up to 100 kV,,5,
246,cd2_01c,DC High Voltage,DC High Voltage Meter,Kilo-Volt Meter with Divider,Electrostatic Voltmeter,Up to 100 kV,,5,
247,cd2_01c,DC High Voltage Divider Ratio,DC High Voltage Divider,HV Divider (Upto 50 kV),,1000:1 & 10000:1,,One Ratio (5 points),
248,cd2_01c,DC High Voltage Divider Ratio,DC High Voltage Divider,HV Divider (Upto 100 kV),,1000:1 & 10000:1,,One Ratio (5 points),
249,cd2_01c,DC High Voltage Divider Ratio,DC High Voltage Divider,HV Probe,,Upto 50 kV,,5,
250,cd2_01c,DC High Current,DC High Current Source,High Current Supply,,Upto 600A,,5,
251,cd2_03,AC  Energy,Energy Meters,1-Phase Energy Meter,1-Phase Energy Meter,,,"One Voltage*Current Range (Accuracy, voltage & frequency influences)",
252,cd2_03,AC  Energy,Energy Meters,3-Phase energy/ 1- Phase PRS Meter,Phase Energy Meter/1-Phase Metronic / Songyang,,,"One Voltage*Current Range  (Accuracy, Voltages/currents & voltage/frequency influences)",
253,cd2_03,AC  Energy,Energy Meters,3-Phase PRS Meter/Trivector / Accucheck Meter,Trivector Energy Meter/Accucheck meter/song yang,,,"One Voltage*Current Range  (Accuracy, Voltages/currents & voltage/frequency influences)",
254,cd2_03,AC Power,Power Meters,"1-Phase High Precision Power Meter/Phase Angle Meter/Transducer, Class 0.5 &above",1-Phase Watt Meter/Phase Angle Meter/Transducer,,,One Voltage*Current Range,
255,cd2_03,AC Power ,"Power Meters
","3-Phase High Precision Power Meter,Class:0.5 &above
","3-Phase Watt Meter
",,,"One Voltage*Current Range
",
256,cd2_03,AC Power ,"Power Meters
","3-Phase Transducer , Class: 0.5& above
","3-Phase Transducer
",,,"One Voltage*Current Range
",
257,cd2_03,"Power
Factor
",Power Factor,"
Meters 1/3 Phase Power Factor Meter
","1/3 Phase PF Meter
",,,"One Voltage*Current Range
",
258,cd2_03,"AC Current & AC Voltage
","Power /Energy Meters
","Power/Energy Meter
","Power /Energy Meter/WattMeter/ PRS Meter
 ",,,"One Voltage & Current Range
",
259,cd2_03,"AC Power /Energy
","1/3-Phase Reference Power /Energy Meters
","1/3-Phase Power & Energy Meter/Calibrator, 3W/4W, Class 0.05/0.02
","1/3-Phase Reference Power / Energy Meter
","Four Power & Energy ranges
",,,
260,cd2_03,"AC Power /Energy
","1/3-Phase Reference Power /Energy Meters
","1/3-Phase Power & Energy Meter/Calibrator, 3W / 4W, Class 0.05/0.02
","1/3-Phase Reference Power / Energy Meter
","Six Power & Energy ranges and Voltage, Current & PF ranges
",,,
261,cd2_03,"AC Power /Energy
","1/3-Phase Reference Power /Energy Meters
","1/3-Phase Power & EnergyMeter/Calibrator,3W/4W Class 0.01
","1/3-Phase Reference Power / Energy Meter
","Six Power & Energy ranges and Voltage, Current & PF ranges
",,,
262,cd2_03,"AC Power /Energy
","1/3-Phase Reference Power /Energy Meters
","1/3 Phase Power & Energy Meter/Calibrator,3W/4W Class 0.01
","1/3-Phase Reference Power / Energy Meter
","Eight Power & Energy ranges and Voltage, Current , PF ranges
",,,
263,cd2_05,"Quantum Hall Resistance (QHR)
","1kOhm
DC Resistor
","1kOhm
DC Resistor
",,"Single Point
",,"18-30
degree C
","Availability of
Liquid Helium
"
264,cd3_01,Ozone Concentration,Gases Environmental,Ozone Analyser,,"(0-500) n
mol/mol",,,
265,cd3_02,"Cutoff size of
PM2.5/PM10
","Impactor/
Cyclone/
Particulate count
sampler
","Impactor/ Cyclone/
Particulate count sampler
","Impactor/
Cyclone/
Particulate count
sampler
",,"Cutoff size of
PM2.5/ PM10
",,
266,cd3_03,Calibration of measured energy by Defibrillator Analyzer,"Defibrillator Analyser (1 unit)
","(i) Measured energy (J), (ii) Internal /load Resistance (Ohm), (iii) Pacer Resistance (Ohm)",,150 J & 270 J at 50 Ohm,,Two Points,Calibration charges are to be paid for a minimum of two energy (J) points
267,cd3_03,Calibration of Voltage & Frequency of ECG Simulator,ECG Simulator,(i) Voltage (ii) Frequency,,"(i) 3 & 5 mV amplitude for Sine waveform and Normal Sinus waveform (ii) Sine waveform: 60 Hz, Square waveform: 2 Hz, Normal Sinus waveform: 1 Hz, 2 Hz & 3 Hz",,Nine Points,Calibration charges are to be paid for a minimum of nine points
268,cd3_03,Calibration of flow rate of Infusion Pump Analyzer,Infusion Pump Analyzer,(i) Flow Rate (ml/hr) (ii) Occlusion Pressure (kPa),,"50 ml/hr, 100 ml/hr & 300 ml/hr",,Three Points,Calibration charges are to be paid for a minimum of three points.
269,cd6_01,Time & Frequency,Time & Frequency,Timer,,,,1,For Time Interval = 1740s
270,cd6_01,Time & Frequency,Time & Frequency,Timer,,,,1,For Time Interval = 1s
271,cd6_01,Time & Frequency,Time & Frequency,Frequency Standard,,,,1,"5 MHz,10 MHz"
272,cd6_01,Time & Frequency,Time & Frequency,Frequency Standard,,,,1,"5 MHz,10 MHz"
273,cd6_01,Time & Frequency,Time & Frequency,Frequency Standard,,,,1,"5 MHz,10 MHz and 1PPS"
274,cd6_01,Time & Frequency,Time & Frequency,Frequency Standard,,,,1,"5 MHz,10 MHz and 1PPS"
275,cd6_01,Time & Frequency,Time & Frequency,GPS system,,,,1,"5 MHz,10 MHz and 1PPS"
276,cd6_02a,AC Voltage & Current / *AC-DC Voltage Transfer Difference,Multimeter ,"Digital
Multimeter
",,"1mV to 1000
V 1mA to
20A
",,"3 Frequencies 7
levels/ *3
Frequencies 5
levels
",
277,cd6_02a,AC Voltage & Current / *AC-DC Voltage Transfer Difference,"Calibrator
","Voltage &
Current
Calibrator
","Multifunction
/ Multi
Product
Calibrator
","1mV to 1000
V 1mA to
10A
",,"3 Frequencies 7
levels/ *3
Frequencies 5
levels
",
278,cd6_02a,AC Voltage,Reference Source ,AC Reference Source ,,,,3 Frequency ,
279,cd6_02a,AC Current,Transconduct ance Amplifier,Transconduct ance Amplifier,AC Current Source,Up to 20A,,1 Frequency,
280,cd6_02a,AC-DC Voltage Transfer Difference,Potentiometer,Micropotentio meter,Low Voltage TVC,1mV to 200 mV,,3 Frequency,
281,cd6_02a,AC-DC Voltage Transfer Difference,Thermal Converter/AC Measurement Standard/,Thermal Voltage Converter,,1mV to 1000V,,3 Frequency per voltage level,
282,cd6_02a,AC-DC Voltage Transfer Difference,Thermal Transfer Standard,Thermal Transfer Standard,,250 mV to 1000 V,,1 Frequency,
283,cd6_02a,AC-DC Voltage Transfer Difference,Thermal Transfer Standard,Thermal Transfer Standard,,2mV to 1000 V,,1 Frequency,
284,cd6_02a,AC-DC Voltage Transfer Difference,Shunt,Current Shunt,,1mA to 20A,,3 Frequency,
285,cd6_02a,AC-DC Voltage & Force,Amplifier with Load cell,Dynamic Strain Meter,,0-5 V and upto 100 kN,,"One channel in
one load cell",
286,cd6_02a,AC Voltage,AC Measurement Std,AC Measurement Std,AC Measurement Std,1mV to 1000V,,3 Frequencies,
287,cd6_02a,AC-DC Current Transfer Difference,Current Shunt,AC Measurement Std/+Current Shunt,AC Measurement Std/+Current Shunt,1mA to 20A,,3 Frequencies,
288,cd6_02a,"AC/DC Voltage, Frequency, Time base, DC gain Accuracy, Bandwidth",Handheld CRO,Oscilloscope/ Scope Calibrator,Handheld CRO,10Hz to 1MHz,,3 Frequencies,
289,cd6_02a,"AC/DC Voltage, Frequency, Time base, DC gain Accuracy, Bandwidth",CRO,Oscilloscope/ Scope Calibrator,CRO/DSO/M SO,10Hz to 1MHz,,3 Frequencies,
290,cd6_02b,Frequency/ आवृत्ति,Frequency Counter/ आवृत्ति काउन्टर,Frequency Counter/ आवृत्ति काउन्टर,Frequency meter/ आवृत्ति मीटर,,,6 Frequency points for Frequency / Period,Stability >1.0E-8
291,cd6_02b,Frequency/ आवृत्ति,Frequency Counter/ आवृत्ति काउन्टर,"Universal
Counter/
सार्विक काउन्टर",,,,6 Freq. points for Frequency / Period & Time Interval,
292,cd6_02b,RF Voltage/ रेडियो-आवृत्ति वोल्टे ज,Voltmeter/ वोल्टमीटर,Selective Microvoltmet er/ चयनात्मक माइक्रोवोल्टमीटर,Level Meter/ लेवलमीट,Up to 1000 MHz,,6 Frequencies with 50 ohm Input Impedance,
293,cd6_02b,RF Voltage/ रेडियो-आवृत्ति वोल्टे ज,Voltmeter/ वोल्टमीटर,"RF Millivoltmeter
/ मिलीवोल्टमीटर
",,Up to 1000 MHz,,6 Frequencies per probe,
294,cd6_02b,RF Power & Frequency/ रेडियो-पावर एवं आवृत्त,"Signal
Generator/
संकेतउत्पादक",Synthesizer/ सिंथसाइज़र,Sweep Oscillator/ स्वीपआसलैट र,1 MHz to 18 GHz,,"5 frequencies for Power Level, Time Base Accuracy & Frequency Response","Type N
connector"
295,cd6_02b,RF Power & Frequency/ रेडियो-पावर एवं आवृत्त,Spectrum Analyser/ स्पेक्ट्रमविश्लेषक,Spectrum Analyser/ स्पेक्ट्रमविश्लेषक,Wave Analyser/ तरंगविश्लेषक,1 MHz to 18 GHz,,"5 frequencies for Power Level, Time Base Accuracy & Frequency Response",Type N connector
296,cd6_02b,Effective Efficiency / Calibration Factor / RF Power,Power Meter/ पावर मीटर,RF Power Meter with Sensor/ रेडियो- आवृत्ति पावर मीटर संवेदक के साथ,,1 MHz to 18 GHz,,3 Frequencies with one Sensor (Effective Efficiency/ Calibration Factor/ RF Power),Type N connector
297,cd6_02b,Effective Efficiency / Calibration Factor,Coaxial Thermistor Mount/ समाक्षीय थर्मिस्टर माउन्ट,"Coaxial
Thermistor
Mount/ समाक्षीय
थर्मिस्टर माउन्ट","Power
Mount/
पावर माउन्ट",1 MHz to 18 GHz,,1 Frequency/एक आवृत्ति केलिए,Type N connector
298,cd6_02b,Effective Efficiency / Calibration Factor,RF Power Transfer Standard/ रेडियो- आवृत्ति पावरअंतरण मानक,"RF Power
Transfer
Standard/ रेडियो-
आवृत्ति
पावरअंतरण मानक",,1 MHz to 18 GHz,,1 Frequency/एक आवृत्ति केलिए,Type N connector
299,cd6_02b,Effective Efficiency / Calibration Factor,RF Power Transfer Standard/ रेडियो- आवृत्ति पावरअंतरण मानक,RF Power Transfer Standard/ रेडियो- आवृत्ति पावरअंतरण मानक,,1 MHz to 50 GHz,,2 Frequency/एक आवृत्ति केलिए,2.4mm connector
300,cd6_02b,Effective Efficiency / Calibration Factor,Power Meter/ पावर मीटर,RF Power Meter with Sensor/ रेडियो- आवृत्ति पावर मीटर संवेदक के साथ,,1 MHz to 50 GHz,,3 Frequencies with one Sensor (Effective Efficiency/ Calibration Factor/ RF Power),2.4mm connector
301,cd6_02b,"AC & DC Voltage and Curent at different configuration , Line Frequency, GPS Validation",PMU CAL System,Phasor Measurement Unit Calibrator System/,PMU-CAL,ACV~100 0V ACC~20A DCV~150 DCC~5A GPS Lime Freq,,Full Calibration @ pre selected points,Congigurati on of System at CSIR-NPL should be done by USER
302,cd6_02b,PMU Calibration,M Class,Phasor Measurement Unit,PMU,50V to 150V 1A to 5A 50/60 Hz 25/50 fps,,One Level/ Freq/reporting rate,Congigurati on of PMU at CSIRNPL should be done by USER
303,cd6_02b,PMU Calibration,P Class,Phasor Measurement Unit,PMU,50V to 150V 1A to 5A 50/60 Hz 25/50 fps,,One Level/ Freq/reporting rate,Congigurati on of PMU at CSIRNPL should be done by USER
304,cd6_02c,Testing charges for High resolution FESEM imaging per sample ,FESEM imaging ,Nanomaterials/ thin films / powders / wafers /substrates/ pellets/stents /textile fibers ,,Mag. 12x1000kx ,,"Three magnifications, 4 images/ mag ",
305,cd6_02c,"Testing Charges for high resolution FESEM & EDS per sample
","FESEM imaging & EDS
","Nanomaterials/ thin films / powders / wafers /substrates pellets/stents /textile fibers
",,"Mag. 50x1000kx
",,"Three magnifications, 3 images and 3 EDS spectrographs/ mag
",
306,cd6_02c,"Charges for FESEM calibration Standard fabricated by electron beam lithography (EBL) per standard (BND 2009-P) SemCali Array
","Reference Material
","Dimensional artifact/ Calibration reference material for SEM and AFM
",,"Chip (SiO2/Si) size 10x10 mm or less, pattern size 1.5x1.5 mm area
",,"Low reso square patterns of 100 um, and 10 um. High reso line patterns of 300nm and 200nm
",
307,cd6_02c,"Charges for Optical microscope calibration Standard fabricated by electron beam lithography (EBL) per sample (BND 2007-P (OptoMicroRuler))
","Reference Material
","Dimensional artifact/ Calibration reference material for optical microscope
",,"Chip (SiO2/Si) size 10x10 mm or less, pattern size 1.5x1.5 mm area
",,"Low reso square patterns of 100 um, and 10 um.Highresopatternsof 2um squares and 400nm lines",
308,cd6_02c,Charges for Optical microscope calibration Standard fabricated by electron beam lithography (EBL) per standard )(BND 2008- P (TransMicroRuler)),Reference Material,Dimensional artifact/ Calibration reference material for optical microscope (transmission mode),,"Chip (ITO glass) size 10x10 mm or less, pattern size 1.5x1.5 mm area
`",,"Low reso square patterns of 100 um, and 10 um.High reso patterns of 2um squares and 400nm lines
",
309,cd6_02c,Charges for Nanopattern Fabrication using FIB Milling (per hour),FIB milling,FIB milling for device fabrication/ckt modifications/ pattern writing,,"Low mag 100 um x 100 um area, high mag single pixel line/ dot milling down to 40nm",,Pattern milling as per request. Max milling time is 1 h,
310,cd6_02c,Charges for FIB - GIS assisted Tungsten (W) deposition Nano Contacts (per hour),FIB deposition,W deposition,,"Low mag deposition 50 um x 50 um area, high mag deposition 500 nm x 20 um line",,depostion (sequencially) as per request. Max depostion time is 1 hr,
311,cd6_02c,Charges for FIB - GIS assisted Platinum (Pt) deposition Nano Contacts (per hour),FIB deposition,Pt deposition,,"Low mag deposition 50 um x 50 um area, high mag deposition 500 nm x 20 um line",,depostion (sequencially) as per request. Max depostion time is 1 hr,
312,cd6_02c,Testing Charges for stent per hour,FESEM imaging and metal coating,Drug coating integrity and thickness determination test,,Mag. 12x1000kx ,,"Three magnifications, 4 images/ mag, for expanded and non expanded stents",
313,cd6_02d,DC Volatage,DC Reference Standard,Zener Reference Standard,,1.018 V and 10 V,,Two points at 1.018 V and 10 V,
314,cd6_03a,Attenuation,Attenuator,Coaxial Fixed Attenuator,Attenuation Pad,0.1-60 dB at 30 MHz & 1-40 GHz,,3 Frequencies,Connector Type-N/7mm (50 ohm)/2.4mm
315,cd6_03a,Attenuation,Attenuator,Waveguide Fixed Attenuator,Attenuation Pad,0.1-60 dB at 5.8-18 GHz,,3 Frequencies,Waveguide flang
316,cd6_03a,Attenuation,Attenuator,Coaxial step Attenuator,Variable Attenuator,0.1-60 dB at 30 MHz & 1-40 GHz,,1 Frequencies,Connector Type-N/7mm (50 ohm)/2.4mm
317,cd6_03a,Attenuation,Attenuator,Rotary Vane Attenuator,Variable Attenuator,0.1-60 dB at 5.8-18 GHz,,1 Frequencies,Waveguide flang
318,cd6_03a,Attenuation,Attenuator,30 MHz WBCO Attenuator,Standard Piston Attenuator,0.05-60 dB at 30 MHz,,1 Frequencies,Connector Type-N/7mm (50 ohm)
319,cd6_03a,Attenuation,Coupler,Coaxial Directional Coupler,,0.1-60 dB at 30 MHz & 1-18 GHz,,1 Frequencies,Connector Type-N/7mm (50 ohm)
320,cd6_03a,Attenuation,Coupler,Waveguide Directional Coupler,,0.1-60 dB at 5.8-18 GHz,,3 Frequencies,Waveguide flange
321,cd6_03a,Attenuation,Coupler,Dual Directional Coupler,,0.1-60 dB at 30 MHz & 1-18 GHz,,1 Frequency,Connector Type-N/7mm (50 ohm)
322,cd6_03a,Attenuation,30MHz Receiver,"Attenuator &
Signal
Calibrato",Receiver with built-in 30MHz Attenuator,0.1-60 dB at 30 MHz,,1 Frequency,Connector Type-N/7mm (50 ohm)
323,cd6_03a,Attenuation,Splitter,Power Splitter,"Power
Divider",0.1-60 dB at 30 MHz & 1-18 GHz,,1 Frequency,Connector Type-N/7mm (50 ohm)
324,cd6_03a,Reflection Coefficient/ VSWR,Termination,Coaxial Mismatch,Coaxial Termination,1.02-5 at 2 -18 GHz,,3 Frequencies,Connector Type-N/7mm (50 ohm)
325,cd6_03a,Reflection Coefficient/ VSWR,Sensor,RF Transfer Standard,Coaxial Thermister Mount,1.02-5 at 2 -18 GHz,,3 Frequencies,Connector Type-N/7mm (50 ohm)
326,cd6_03a,Attenuation,1kHz Receiver,VSWR Meter,RF Ratiometer,0.1-30 dB at 1kHz,,1 Frequency,Connector BNC (50 ohm)
327,cd6_03a,Attenuation & VSWR,Bridge,SWR Bridge,,"0.1-60 dB at 1- 18 GHz, 1.02-5 at 2 -18 GHz",,1 Frequency,Connector Type-N/7mm (50 ohm)
328,cd6_03a,Reflection Coefficient/ VSWR,Termination,Waveguide Standard Mismatch,Waveguide Match Load,0.01-0.2 at 5.8- 18 GHz,,3 Frequencies,Waveguide flange
329,cd6_03a, Reflection Coefficient,Reflection Standard,Coaxial Short/Open Circuit,Offset Short Circuit,0.96-0.99 at 2- 18 GHz,,3 Frequencies,Connector Type-N/7mm (50 ohm)
330,cd6_03a,Reflection Coefficient/ VSWR,Impedance Standard,Coxial Airline,Beadless Airline,0.01-0.05 at 2- 18 GHz,,1 Frequency,Connector Type-N/7mm (50 ohm)
331,cd6_03a,Phase,Phase Shifter,Rotary Vane Phase Shifter,Variable Phase Shifter,0-180 degree (X-Band),,1 Frequency,Waveguide flange
332,cd6_03a,E Field (V/m)/Radiated power density(mW/cm2),Antenna,Probe,Microwave leakage detector,"(19a) Probe (19b)
Probe (19c)
Probe as
per TEC Norm",,"(19a)1 Freq. and 3 power levels(19b)3 Freq. and 3 power
levels(19c)TEC/TP/EMF/001/01.SEP2009",
333,cd6_03a,Shielding effectiveness,Planar Material,MRI tester,"RF transparency
sheet",,,1 Freq. and 3 power levels,
334,cd6_03a,Cal Kit calibration,"Open, Short, Load",Calibration Kit,Cal Kit,"21(a) from 1 MHz to 3 GHz 21(b) 1 MHz
to 8 GHz 21(c) 1 MHz
to 18 GHz 21(d) 10 MHz
to 50 GHz",,5 Frequncy points,Connector Type-N/7mm (50 ohm)
335,cd6_03a,Cal Kit calibration,"Open, Short, Load",Calibration Kit,,"22(a) from 1
MHz to 3
GHz 22(b) 1 MHz
to 8 GHz 22(c) 1 MHz
to 18 GHz 22(d) 10 MHz
to 50 GHz",,5 Frequncy points,Connector Type-N/7mm (50 ohm)
336,cd6_03b,Magnetic Flux Density/Resonance Frequency,NMR Magnetometer,NMR Magnetometer with probes (DC Magnetic field),NMR Gaussmeter/ Teslameter,500G to 15kG(0.05Tesla to 1.5 Tesla),,5,
337,cd6_03b,Magnetic Flux Density / Magnetic Field,Gauss Meter,Gauss Meter with one probe (DC Magnetic Field),Magnetometer,100 G to 10 kG,,8,
338,cd6_03b,Magnetic Flux Density / Magnetic Field,Gauss Meter,Gauss Meter with one probe (AC Magnetic Field),Magnetometer,50 G to 2 kG,,4,
339,cd6_03b,Magnetic Flux Density / Magnetic Field,Gauss Meter,Gauss Meter with one probe (AC & DC Magnetic Field),Magnetometer,"DC (100 G to 10 kG), AC (50 G to 2 kG)",,12,
